run,env,epoch,fold,in_development,in_heldout,in_heldout_dataset,in_heldout_method,in_calibration_fit,sr_development,sr_heldout,sr_heldout_method,method,vis,veracity,influence,sobriety,m_emp,probe_r2,straightness,d_tol_grade,sigma_roll,tr_sigma_z,sr_heldout_dataset,in_cube_reference
visreg_dmc_lambd4p5_104380,dmc,3,heldout,0,0,0,0,1,66.0,nan,nan,,0.020751447548064458,0.13280926430761253,1.0,0.15625,93.85844568113255,0.4686641965853494,0.0017427168892422517,1.7303894396177457,5.173746371724958,190.12253604628108,nan,0
visreg_dmc_lambd4p5_104380,dmc,4,heldout,0,0,0,0,1,60.0,nan,nan,,0.018022698436779786,0.1441815874942383,1.0,0.125,104.24959360322595,0.5200400027674268,-0.0011239815179229832,1.7879683695019275,4.920119594340854,203.1594948375871,nan,0
visreg_dmc_lambd4p5_104380,dmc,5,heldout,0,0,0,0,1,74.0,nan,nan,,0.05039567051792165,0.2481017625497681,1.0,0.203125,147.37482350888652,0.5393321188860323,-0.007921289967566166,1.8091875307674374,2.8613945400934417,193.31547811540355,nan,0
visreg_dmc_lambd4p5_104380,dmc,6,heldout,0,0,0,0,1,78.0,nan,nan,,0.058110970232661846,0.2656501496350256,1.0,0.21875,157.8696420807561,0.5490395511970323,-0.012226382337454598,1.78116943436633,2.624422728009573,190.26442207653395,nan,0
visreg_dmc_lambd4p5_104380,dmc,7,heldout,0,0,0,0,1,68.0,nan,nan,,0.054846926818352286,0.31910939239768604,1.0,0.171875,168.86592154246517,0.5485708569726581,-0.01804138508378946,1.855822976379654,2.2563300476645303,200.5194015624224,nan,0
visreg_dmc_lambd4p5_104380,dmc,8,heldout,0,0,0,0,1,78.0,nan,nan,,0.07688710051086478,0.4473431302450315,1.0,0.171875,201.20695755370323,0.5480086973042455,-0.021255889001890384,1.8443298169572029,1.5530320010646097,195.5738496350963,nan,0
visreg_dmc_lambd4p5_104380,dmc,9,heldout,0,0,0,0,1,66.0,nan,nan,,0.13789009767349059,0.6303547322216713,1.0,0.21875,232.21230199795622,0.5472319669784428,-0.022766271038258814,1.8304237354215591,1.020146105747635,192.36713113022813,nan,0
visreg_dmc_lambd4p5_104380,dmc,10,heldout,0,0,0,0,1,68.0,nan,nan,,0.16265604230160807,0.6506241692064323,1.0,0.25,235.64322662882628,0.54684110865592,-0.022827405812420997,1.8279148413440343,0.9766582330604013,192.5385264711337,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,1,dev,1,0,0,0,1,12.0,nan,nan,,0.0,1.3994195622132292e-05,6.198212032530479e-05,0.0,0.005082533866674993,-0.00855323776546213,-0.3311905489355458,1.658559585118619e-05,0.47281713140232917,1.7582024246741898e-09,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,2,dev,1,0,0,0,1,6.0,nan,nan,,0.0,3.1677351352852345e-05,1.4229963588295766e-05,0.0,0.0011668570142402527,-0.00855292967599175,-0.25460576010864555,4.4148232404293094e-05,0.5559996576173946,2.493009835782224e-07,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,3,dev,1,0,0,0,1,8.0,nan,nan,,0.0,0.00289014757430231,0.00023856720788421738,0.0,0.019562511046505825,-0.008545379918728724,-0.3001354082137312,0.0013074427438112795,0.18047280828224946,2.2321889874531483e-05,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,4,dev,1,0,0,0,1,12.0,nan,nan,,0.0,0.0026742648288374665,0.0002198414022762479,0.0,0.018026994986652327,-0.008551720466270063,-0.3347498475467215,0.0008313322281699946,0.1240164961749418,3.17719044231021e-06,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,5,dev,1,0,0,0,1,8.0,nan,nan,,0.0,0.0008674533789285816,1.0267194473964322e-05,0.0,0.0008419099468650744,-0.008543122849616225,-0.34365805675283073,0.0016560655565149998,0.7616252994189053,1.3656577028882539e-05,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,6,dev,1,0,0,0,1,8.0,nan,nan,,0.0,3.4105077486186426e-05,0.00458876536793437,0.0,0.3762787601706184,0.002315447768491241,-0.3613527676871966,0.00011614163223877796,1.3585603967478392,1.8584672882555595,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,7,dev,1,0,0,0,1,8.0,nan,nan,,0.0,0.1464973916368087,0.00993491890868553,0.0,0.8146633505122135,-0.008448595070971843,-0.4096911894263617,0.014055505058369723,0.03805960503458064,0.0004782443028843202,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,8,dev,1,0,0,0,1,12.0,nan,nan,,0.0,0.1983413186639217,0.013726280078779242,0.0,1.1255549664598978,-0.008509510960027722,-0.4243601787741081,0.00995272952532773,0.019810287341981224,0.0001399803657900043,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,9,dev,1,0,0,0,1,8.0,nan,nan,,0.0,0.007406791288002421,0.0033547754804470285,0.0,0.27509158939665634,-0.008553185589769363,-0.3775771712787683,0.0003836657356158034,0.020664587290491435,3.721589208470678e-07,nan,0
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,10,dev,1,0,0,0,1,10.0,nan,nan,,0.0,0.004300657948841361,0.0033462045953462434,0.0,0.27438877681839197,-0.008553330912126289,-0.36254556502870605,0.0001982534908408992,0.018390515520025512,1.6731505109397943e-07,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,1,dev,1,0,0,0,1,44.0,nan,nan,,0.0005814879659708679,0.048741955747224626,0.38175765879331364,0.03125,31.304128021051717,0.48998076932569756,0.06269356177508817,1.3258225563491928,10.84481449683206,175.3683483983957,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,2,dev,1,0,0,0,1,64.0,nan,nan,,0.009250757373919876,0.10041594159075648,0.8422801379255042,0.109375,69.06697130989134,0.49903984338453866,0.041762365086857045,1.435520959289309,5.688078854715031,188.10084964179674,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,3,dev,1,0,0,0,1,57.99999999999999,nan,nan,,0.013641818166059694,0.10163410794666244,0.8590387422753891,0.15625,70.44117686658191,0.5328538568241951,0.035319406007829554,1.4579566724354673,5.707365000732306,193.40317061519215,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,4,dev,1,0,0,0,1,66.0,nan,nan,,0.0350272051859662,0.16012436656441692,1.0,0.21875,103.1840265821673,0.5537605015310211,0.029926870255540108,1.466682574448676,3.629458009464557,190.64050663986285,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,5,dev,1,0,0,0,1,66.0,nan,nan,,0.030686636367006165,0.14028176624917105,1.0,0.21875,97.94162258588621,0.5556961779992134,0.023290371979963913,1.4490517930033588,4.0995541147079875,180.27993509305273,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,6,dev,1,0,0,0,1,62.0,nan,nan,,0.08587604079584844,0.3435041631833938,1.0,0.25,166.63776233754788,0.5581744501213268,0.016216854497091496,1.5136626093032632,1.7016761929622448,190.29004505492057,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,7,dev,1,0,0,0,1,68.0,nan,nan,,0.0927095516365871,0.4564162542108904,1.0,0.203125,190.25522031844986,0.5587221599720276,0.011837295999296182,1.5285776641680315,1.2582902980908464,188.66725153011464,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,8,dev,1,0,0,0,1,60.0,nan,nan,,0.11829929821809507,0.5407967918541489,1.0,0.21875,208.98087915968793,0.5590991908994591,0.009840204865168145,1.5259720066409697,1.030839954247952,186.84925536818662,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,9,dev,1,0,0,0,1,66.0,nan,nan,,0.19040014166064553,0.676978281460073,1.0,0.28125,232.3102426673333,0.5597163517381274,0.00898003120606726,1.5450154821869304,0.7816788855981707,190.73765699893522,nan,0
visreg_dmc_lambd4p5_c0p5_s2p0_h0p5_103328,dmc,10,dev,1,0,0,0,1,74.0,nan,nan,,0.14931114209081553,0.6825652209865852,1.0,0.21875,233.13490916024176,0.55977577191294,0.008780472412908077,1.5428879898129402,0.7716421191729237,190.88665532039784,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,1,heldout,0,1,0,0,1,16.0,24.0,nan,,0.00012884924770613167,0.08279379980726827,0.04980053984953412,0.03125,4.083644267661798,0.08816120010112621,0.16895386102625423,0.39113049991058957,1.881275103147599,182.3071598418215,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,2,heldout,0,0,0,0,1,20.0,nan,nan,,0.0004200131820443915,0.08224260187501689,0.04085602084259742,0.125,3.3501937090929887,0.08395040126003905,0.167625867616997,0.40127670870631094,1.9430588455178497,213.18431590416645,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,3,heldout,0,0,0,0,1,20.0,nan,nan,,0.0003690235363002282,0.10143815235202279,0.05820666528224586,0.0625,4.772946553144161,0.08002190673716236,0.16593584011735138,0.3572010449054633,1.4010268677221656,186.672743310405,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,4,heldout,0,1,0,0,1,22.0,20.666666666666668,nan,,0.00023054281352506554,0.0695993630391181,0.035332555312111456,0.09375,2.8972695355931393,0.07712152769755587,0.1644559429084339,0.36324660212588095,2.0794787136919815,191.80733741083174,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,5,heldout,0,1,0,0,1,12.0,22.666666666666668,nan,,0.0015144837466286789,0.15475988824108447,0.07828817990715635,0.125,6.41963075238682,0.08303743023478444,0.1686035181786883,0.3500399020892606,0.8966405042405915,195.78968077779942,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,6,heldout,0,0,0,0,1,22.0,nan,nan,,0.0024490870854630706,0.14653075569174928,0.07640598469276176,0.21875,6.265290744806464,0.07981153276401787,0.16386768917410313,0.337290919945361,0.9131086187483566,192.44803785598504,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,7,heldout,0,0,0,0,1,18.0,nan,nan,,0.002238982670029718,0.2229444650225732,0.091819721540707,0.109375,7.5292171663379746,0.08357093280892153,0.16309504861094418,0.36002353720306984,0.6357285088878406,196.4767397504033,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,8,heldout,0,1,0,0,1,22.0,26.666666666666668,nan,,0.003485341860097701,0.2349881757953741,0.09492472474040287,0.15625,7.7838274287130345,0.08308683392747479,0.16066710302981163,0.3436975767360808,0.5749259968096717,196.48195799933677,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,9,heldout,0,0,0,0,1,18.0,nan,nan,,0.006468393223680136,0.2998242952061815,0.11506104656808173,0.1875,9.435005818582702,0.08297940761218753,0.1594256889660046,0.35373010750428624,0.45929038329587885,200.84204447815944,nan,0
visreg_dmc_lambd4p5_c1p5_s1p5_h0p0_103330,dmc,10,heldout,0,0,0,0,1,24.0,nan,nan,,0.004939498534628426,0.3006856233922846,0.1168174338255194,0.140625,9.57902957369259,0.0829871443154982,0.1591227815700788,0.34756988864269556,0.4499331413020659,192.38433482432734,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,1,heldout,0,0,0,0,1,20.0,nan,nan,,0.0003655074231766864,0.03881248585032446,0.30135244587937643,0.03125,24.71090056210887,0.46639714984140235,0.05867780340446124,1.2667315478031633,13.01522886891949,173.42630535723333,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,2,heldout,0,0,0,0,1,57.99999999999999,nan,nan,,0.004964242378235319,0.08951267867838336,0.7098692987360803,0.078125,58.20928249635858,0.46117611138670656,0.0451175182139098,1.3413841271923497,5.965743751444908,172.10633487342594,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,3,heldout,0,0,0,0,1,32.0,nan,nan,,0.00105243350305098,0.04581489285394913,0.36754284469235,0.0625,30.138513264772698,0.44547072977020785,0.0678522226971441,1.3106411863942637,11.406393219456527,195.55886074421554,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,4,heldout,0,0,0,0,1,68.0,nan,nan,,0.0253658153777114,0.16234121841735297,1.0,0.15625,91.71914377411294,0.5380539321469887,0.03638398406747385,1.4021476721902513,3.421723655497388,173.95280701992132,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,5,heldout,0,0,0,0,1,68.0,nan,nan,,0.045167923818708856,0.18067169527483543,1.0,0.25,100.98040375526801,0.5459219936001751,0.02811942817035898,1.410700703884049,3.0881024697530512,175.970063073699,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,6,heldout,0,0,0,0,1,70.0,nan,nan,,0.035250685400378734,0.17354183581724916,1.0,0.203125,103.75486949894122,0.5507113652139799,0.0204502254345417,1.4071166442868197,3.2089855726214083,172.58568197556207,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,7,heldout,0,0,0,0,1,62.0,nan,nan,,0.058162878032748416,0.37224241940958985,1.0,0.15625,153.19402328081904,0.5566226883655544,0.01780376598384786,1.4173981251450678,1.461580285258534,171.34274617480588,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,8,heldout,0,1,0,0,1,78.0,81.33333333333333,nan,,0.08141721331439498,0.43422513767677323,1.0,0.1875,164.33325980714227,0.5587514238142076,0.017904377062484125,1.4223070811655683,1.2383282961334092,171.32940136930137,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,9,heldout,0,0,0,0,1,68.0,nan,nan,,0.17365299099499232,0.6174328568710838,1.0,0.28125,193.64459983318721,0.5594980475254341,0.01701101038371147,1.4359034454372457,0.8222302331141299,171.70341130335493,nan,0
visreg_dmc_lambd4p5_c2p0_s0p5_h0p5_103327,dmc,10,heldout,0,0,0,0,1,68.0,nan,nan,,0.17082027706922048,0.6430881019076535,1.0,0.265625,197.90034256058414,0.5592925525419898,0.016822020556005363,1.4348824741316861,0.7787563310983093,172.54784321024908,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,1,heldout,0,0,0,0,1,32.0,nan,nan,,0.004458792271419167,0.06082506327400259,0.4691531582718375,0.15625,38.470558978290676,0.4076105259427148,0.029434082728353423,1.6710645479596877,10.949629428504329,199.48453316186573,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,2,heldout,0,0,0,0,1,78.0,nan,nan,,0.009823894707758685,0.10478821021609264,1.0,0.09375,83.98739176767074,0.513809808517018,-0.0031079152548292915,1.6833087326625644,6.390092869561416,177.95861039789224,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,3,heldout,0,0,0,0,1,64.0,nan,nan,,0.01344841763614124,0.10758734108912991,1.0,0.125,87.26467365445457,0.5503241911179126,-0.012396538739688332,1.8047914437259067,6.671959941959626,193.5331230827912,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,4,heldout,0,0,0,0,1,76.0,nan,nan,,0.03439639110729574,0.22013690308669276,1.0,0.15625,151.324127862294,0.5498042081221691,-0.027723009829539246,1.7778292411710555,3.180403362615296,177.38906997938912,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,5,heldout,0,1,0,0,1,82.0,86.0,nan,,0.032333900845407215,0.22992996156734022,1.0,0.140625,163.47378087767385,0.5464498424870211,-0.038569007822294624,1.849230002601802,3.163420734585451,182.06919953848103,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,6,heldout,0,0,0,0,1,68.0,nan,nan,,0.03810778691347673,0.270988706940279,1.0,0.140625,181.58624500761587,0.5449464957983867,-0.0444197740339364,1.8477608062738633,2.6667753472557187,178.32223051441295,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,7,heldout,0,0,0,0,1,64.0,nan,nan,,0.06402123114171349,0.22763104405942575,1.0,0.28125,169.93324342915733,0.5424576740456322,-0.046255779131249335,1.8353772521838836,3.1723460107430625,175.54309808748908,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,8,heldout,0,0,0,0,1,72.0,nan,nan,,0.08384401275274558,0.33537605101098233,1.0,0.25,209.75022127733223,0.5466585808084176,-0.048656715080489625,1.8488186754851859,2.132245128105923,175.2296359941766,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,9,heldout,0,0,0,0,1,74.0,nan,nan,,0.19458114166831816,0.6554312140406506,1.0,0.296875,271.88094474286873,0.5472493797093471,-0.05053122639102163,1.8790894786699581,0.9940416007386038,175.33340542630629,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed403_150688,dmc,10,heldout,0,0,0,0,1,66.0,nan,nan,,0.20010249779356676,0.7114755477104596,1.0,0.28125,277.6775210044553,0.5474896457449836,-0.0509678342363541,1.8738437486816144,0.8827525342387685,175.93039819060067,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,1,heldout,0,0,0,0,1,54.0,nan,nan,,0.0015676615165938735,0.057564507684879584,0.5809733641849686,0.046875,47.63981586316742,0.41820486959582204,0.02521514925737503,1.5344078714867755,10.624752125549806,166.19210755055633,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,2,heldout,0,0,0,0,1,36.0,nan,nan,,0.0015392826707272002,0.0441597079017308,0.4461718412891931,0.078125,36.58609098571384,0.4052872755087597,0.02992973534623341,1.6947592791722095,15.302767948781558,212.11747956511763,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,3,heldout,0,0,0,0,1,62.0,nan,nan,,0.007199003873753367,0.09449442442418518,0.9751607054654822,0.078125,79.96317784816954,0.5040314490121507,-0.008099853479220494,1.7408510698275683,7.332405098908759,179.06432674161752,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,4,heldout,0,0,0,0,1,54.0,nan,nan,,0.04460007123356806,0.2854404558948356,1.0,0.15625,166.30632093163155,0.5441249326723832,-0.023404992815661906,1.8248863894828715,2.494790548235068,180.11914862260386,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,5,heldout,0,0,0,0,1,64.0,nan,nan,,0.03809755830029009,0.20318697760154714,1.0,0.1875,143.85618258982836,0.5457277874449316,-0.027837690890282818,1.814876677578364,3.5243907006183495,181.59772582213043,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,6,heldout,0,0,0,0,1,70.0,nan,nan,,0.07395634383160733,0.33808614323020497,1.0,0.21875,197.40274181856287,0.5497967571555281,-0.03485568004822997,1.8146103559760873,2.074920151959487,177.64255708522376,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,7,heldout,0,0,0,0,1,78.0,nan,nan,,0.10192810437373548,0.43489324532793805,1.0,0.234375,222.0865471741307,0.5455548267616591,-0.04226451785601166,1.822651415911446,1.5841624507233603,173.3454685706243,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,8,heldout,0,0,0,0,1,72.0,nan,nan,,0.11468380896681774,0.5645972133751027,1.0,0.203125,247.45235252960669,0.5469320837598589,-0.0443956570610721,1.8360620787208257,1.1769934070395758,173.89049031845943,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,9,heldout,0,1,0,0,1,72.0,83.33333333333333,nan,,0.17245136643984985,0.6898054657593994,1.0,0.25,266.5491966834608,0.5467162032089374,-0.04558377084174306,1.8612510173575085,0.9170405381442764,176.12846730050856,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed46_150689,dmc,10,heldout,0,0,0,0,1,80.0,nan,nan,,0.14927212228068723,0.6823868447117131,1.0,0.21875,263.9696700121487,0.5466327518292563,-0.0460779281332925,1.8602750199135094,0.9307193815888405,175.6158875685567,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,1,dev,1,0,0,0,1,52.0,nan,nan,,0.0022051117506781855,0.05576230080548117,0.5061740638561734,0.078125,41.50627323620621,0.40734430002739075,0.026830048530152154,1.5930429407543079,11.387879565055274,177.53775348088703,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,2,dev,1,0,0,0,1,74.0,nan,nan,,0.0035291593571107815,0.08595243297365579,0.8759348670766828,0.046875,71.82665910028798,0.5015414581930411,0.0038351636462222254,1.6709883259920728,7.74074419196094,183.32849421657363,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,3,dev,1,0,0,0,1,60.0,nan,nan,,0.00419946310546081,0.09347874179815026,0.958384168705225,0.046875,78.58750183382845,0.5582683151807051,-0.007513786579991702,1.7343881145575941,7.384928855937563,176.6499278189015,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,4,dev,1,0,0,0,1,80.57142857142857,nan,nan,,0.028325019187791747,0.151066769001556,1.0,0.1875,121.36991545984232,0.5529416301359547,-0.02863548731937259,1.75164034927869,4.597970643858682,171.2203593478924,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,5,dev,1,0,0,0,1,76.0,nan,nan,,0.07331000700882918,0.33513146061179055,1.0,0.21875,195.85354917917604,0.5459215318768336,-0.041794024012620785,1.7756205743451825,2.049417443714462,164.47699037296547,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,6,dev,1,0,0,0,1,76.0,nan,nan,,0.08209895317729271,0.3502888668897822,1.0,0.234375,203.86101883939287,0.5463050475520002,-0.046171406955452174,1.8224970455258476,2.0064326407803557,173.20530096736462,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,7,dev,1,0,0,0,1,66.0,nan,nan,,0.06745357438771726,0.33207913544722345,1.0,0.203125,201.48635029578313,0.5479683338732709,-0.04866428280542541,1.9057463713253444,2.221132825847273,183.3659971762733,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,8,dev,1,0,0,0,1,70.0,nan,nan,,0.15736969662292793,0.5300873991509152,1.0,0.296875,247.14384923681243,0.5522718658754082,-0.05115026423154253,1.8451044800191123,1.2766746379274114,172.7739698365748,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,9,dev,1,0,0,0,1,72.0,nan,nan,,0.12952504033418963,0.6376617370298566,1.0,0.203125,264.0882742562909,0.5525317992705888,-0.05228233162643952,1.860891284011779,1.021436645200987,175.71221668224723,nan,0
visreg_dmc_lambd4p5_lr1e-4_seed729_150687,dmc,10,dev,1,0,0,0,1,70.0,nan,nan,,0.12620810382050263,0.6731098870426807,1.0,0.1875,270.10627693068056,0.5527244957944677,-0.052670906734460995,1.8629382089803723,0.9500936417225926,176.1498129438081,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,1,heldout,0,0,0,0,1,68.0,nan,nan,,0.006762353743504573,0.08112243637845386,0.666878762068409,0.125,54.68405848960954,0.4422315937162232,0.012600753427085306,1.6292517635019634,7.998471094696189,168.88107509764887,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,2,heldout,0,1,0,0,1,50.0,44.666666666666664,nan,,0.002228115069621645,0.0595514859867571,0.5986389847916479,0.0625,49.08839675291512,0.44775002340675435,0.023531122651038603,1.6186901725235197,10.833714246719293,180.60116181738925,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,3,heldout,0,0,0,0,1,82.0,nan,nan,,0.00897039353373066,0.11482103723175247,1.0,0.078125,89.24198654225184,0.4935959122112642,0.00036031856718752404,1.7056114346572424,5.9055639209699,174.63968132455142,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,4,heldout,0,0,0,0,1,68.0,nan,nan,,0.02473054936155544,0.131896263261629,1.0,0.1875,95.80532016162894,0.52472917726836,-0.010419962357313286,1.748959663705191,5.265805809972294,180.06071686280035,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,5,heldout,0,0,0,0,1,66.0,nan,nan,,0.08667885377039691,0.34671541508158765,1.0,0.25,173.00875285981712,0.5466529928720305,-0.0168839029691753,1.7668998541017735,1.9667014373361262,174.69391867546096,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,6,heldout,0,0,0,0,1,70.0,nan,nan,,0.036592745243745874,0.19516130796664466,1.0,0.1875,139.4422265985453,0.5485991906308133,-0.020253409710531075,1.7683328220343426,3.578319490374681,175.79957879303868,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,7,heldout,0,1,0,0,1,86.0,82.66666666666667,nan,,0.034616820779957355,0.20140695726520644,1.0,0.171875,143.4864704475868,0.5505691847027762,-0.02276426977762794,1.708676036796769,3.3481341943815073,165.2265249338427,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,8,heldout,0,0,0,0,1,72.0,nan,nan,,0.11407221314538903,0.36503108206524487,1.0,0.3125,191.6512289999014,0.5464403252966481,-0.027956433953353045,1.7771821452302832,1.871723855232368,175.79543322649985,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,9,heldout,0,0,0,0,1,72.0,nan,nan,,0.20759435303815396,0.6643019297220927,1.0,0.3125,245.95277452523368,0.5469660461715438,-0.028779830458925765,1.7853770714497401,0.9272758770825379,175.6247154932735,nan,0
visreg_dmc_lambd4p5_seed100_104651,dmc,10,heldout,0,0,0,0,1,72.0,nan,nan,,0.1767182930519876,0.6652923973721886,1.0,0.265625,244.6617108557877,0.5466286658767308,-0.029004759392876556,1.7885622856255095,0.9270283868682853,175.22455627641733,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,1,heldout,0,1,0,0,1,24.0,24.0,nan,,0.0005100926567628726,0.04604069219201932,0.35453344072966264,0.03125,29.071742139832338,0.40584590909296603,0.04110647821178289,1.5914811564609446,13.782515741344511,193.2135680419812,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,2,heldout,0,0,0,0,1,68.0,nan,nan,,0.009021708480407844,0.09588514157612536,0.8602395581320142,0.109375,70.53964376682517,0.4304600952148934,0.0064097620300088524,1.6509808181522545,6.852537109559278,172.65150410249436,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,3,heldout,0,0,0,0,1,44.0,nan,nan,,0.012969873462229806,0.11858170022610108,1.0,0.109375,92.11631935518186,0.4557205555779215,-0.0023303015371436042,1.716059797594457,5.751968964832596,179.93401237081594,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,4,heldout,0,1,0,0,1,76.0,78.66666666666667,nan,,0.010992908901710426,0.11725769495157788,1.0,0.09375,95.11060417478976,0.5307713097588229,-0.006622024768579388,1.7089012968860904,5.793130850130306,178.01890238714077,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,5,heldout,0,0,0,0,1,74.0,nan,nan,,0.031129147545446392,0.15325118791604378,1.0,0.203125,116.04934242676644,0.5503801804321207,-0.014145090457708998,1.7386394862264578,4.497993299768245,174.2350256210059,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,6,heldout,0,1,0,0,1,76.0,68.0,nan,,0.03781719236233007,0.186176947014548,1.0,0.203125,135.5140053433598,0.5536888361974697,-0.020823822753930948,1.749560888250985,3.7146148954392446,175.33912764247026,nan,0
