run,env,task,d,epoch,eval_seed,planner,num_eval,success_rate,group,train_seed,source
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_Z,50,10,1025,cem,50,64.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_Z,50,10,3014,cem,50,66.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_Z,50,10,5976,cem,50,70.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_Z,75,10,1025,cem,50,64.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_Z,75,10,3014,cem,50,58.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_Z,75,10,5976,cem,50,42.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,25,10,1025,cem,50,74.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,25,10,3014,cem,50,78.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,25,10,5976,cem,50,76.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,50,10,1025,cem,50,62.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,50,10,3014,cem,50,68.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,50,10,5976,cem,50,46.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,75,10,1025,cem,50,44.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,75,10,3014,cem,50,42.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_plus,75,10,5976,cem,50,46.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,25,10,1025,cem,50,88.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,25,10,3014,cem,50,84.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,25,10,5976,cem,50,76.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,50,10,1025,cem,50,58.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,50,10,3014,cem,50,66.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,50,10,5976,cem,50,66.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,75,10,1025,cem,50,38.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,75,10,3014,cem,50,30.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_small_tee,75,10,5976,cem,50,38.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,25,10,1025,cem,50,86.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,25,10,3014,cem,50,72.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,25,10,5976,cem,50,74.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,50,10,1025,cem,50,64.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,50,10,3014,cem,50,64.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,50,10,5976,cem,50,58.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,75,10,1025,cem,50,42.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,75,10,3014,cem,50,44.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pushobj_square,75,10,5976,cem,50,46.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,1025,cem,50,92.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,2027,cem,50,96.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,3014,cem,50,92.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,42,cem,50,100.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,5501,cem,50,94.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,5976,cem,50,92.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,60601,cem,50,96.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,65537,cem,50,90.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,8191,cem,50,82.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,25,10,90210,cem,50,94.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,50,10,1025,cem,50,36.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,50,10,3014,cem,50,34.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,50,10,42,cem,50,56.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,50,10,5976,cem,50,44.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,75,10,1025,cem,50,30.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,75,10,3014,cem,50,12.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,75,10,42,cem,50,18.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed46_184425,pusht,pusht,75,10,5976,cem,50,14.0,vis-bs256,46,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,1,42,cem,50,62.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,2,42,cem,50,84.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,3,42,cem,50,86.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,4,42,cem,50,90.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,5,42,cem,50,92.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,6,42,cem,50,96.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,7,42,cem,50,94.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,8,42,cem,50,96.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,25,9,1025,cem,50,86.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,25,9,3014,cem,50,82.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,25,9,5976,cem,50,76.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,50,9,1025,cem,50,46.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,50,9,3014,cem,50,56.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,50,9,5976,cem,50,54.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,75,9,1025,cem,50,32.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,75,9,3014,cem,50,34.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_I,75,9,5976,cem,50,42.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,25,9,1025,cem,50,88.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,25,9,3014,cem,50,90.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,25,9,5976,cem,50,86.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,50,9,1025,cem,50,80.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,50,9,3014,cem,50,78.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,50,9,5976,cem,50,68.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,75,9,1025,cem,50,60.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,75,9,3014,cem,50,56.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_L,75,9,5976,cem,50,42.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,25,9,1025,cem,50,90.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,25,9,3014,cem,50,84.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,25,9,5976,cem,50,80.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,50,9,1025,cem,50,64.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,50,9,3014,cem,50,62.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,50,9,5976,cem,50,66.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,75,9,1025,cem,50,64.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,75,9,3014,cem,50,48.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_Z,75,9,5976,cem,50,40.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,25,9,1025,cem,50,76.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,25,9,3014,cem,50,78.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,25,9,5976,cem,50,82.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,50,9,1025,cem,50,66.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,50,9,3014,cem,50,72.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,50,9,5976,cem,50,60.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,75,9,1025,cem,50,52.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,75,9,3014,cem,50,38.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_plus,75,9,5976,cem,50,36.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,25,9,1025,cem,50,84.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,25,9,3014,cem,50,86.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,25,9,5976,cem,50,84.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,50,9,1025,cem,50,60.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,50,9,3014,cem,50,52.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,50,9,5976,cem,50,58.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,75,9,1025,cem,50,38.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,75,9,3014,cem,50,38.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_small_tee,75,9,5976,cem,50,38.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,25,9,1025,cem,50,88.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,25,9,3014,cem,50,78.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,25,9,5976,cem,50,76.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,50,9,1025,cem,50,64.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,50,9,3014,cem,50,58.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,50,9,5976,cem,50,52.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,75,9,1025,cem,50,40.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,75,9,3014,cem,50,36.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pushobj_square,75,9,5976,cem,50,42.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,9,1025,cem,50,96.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,9,3014,cem,50,86.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,9,42,cem,50,98.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,9,5976,cem,50,92.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,50,9,1025,cem,50,38.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,50,9,3014,cem,50,34.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,50,9,42,cem,50,56.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,50,9,5976,cem,50,42.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,75,9,1025,cem,50,26.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,75,9,3014,cem,50,10.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,75,9,42,cem,50,10.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,75,9,5976,cem,50,16.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr1e-4_seed729_184421,pusht,pusht,25,10,42,cem,50,94.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,1,2027,cem,50,66.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,1,42,cem,50,68.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,1,5501,cem,50,70.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,1,60601,cem,50,70.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,1,65537,cem,50,62.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,1,8191,cem,50,62.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,1,90210,cem,50,72.0,,,pool:heldout
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,2,42,cem,50,72.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,3,42,cem,50,92.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,4,42,cem,50,94.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,5,42,cem,50,94.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,6,42,cem,50,94.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,7,42,cem,50,96.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,8,42,cem,50,96.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,9,42,cem,50,98.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs256_lr2e-4_seed729_183125,pusht,pusht,25,10,42,cem,50,94.0,vis-bs256,729,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,1,2027,cem,50,30.0,,,pool:heldout
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,1,42,cem,50,32.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,1,5501,cem,50,18.0,,,pool:heldout
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,1,60601,cem,50,22.0,,,pool:heldout
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,1,65537,cem,50,18.0,,,pool:heldout
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,1,8191,cem,50,16.0,,,pool:heldout
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,1,90210,cem,50,20.0,,,pool:heldout
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,2,42,cem,50,72.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,3,42,cem,50,90.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,4,42,cem,50,86.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,5,42,cem,50,96.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,6,42,cem,50,94.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pusht,25,7,42,cem,50,94.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,25,8,1025,cem,50,82.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,25,8,3014,cem,50,82.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,25,8,5976,cem,50,82.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,50,8,1025,cem,50,46.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,50,8,3014,cem,50,58.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,50,8,5976,cem,50,54.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,75,8,1025,cem,50,38.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,75,8,3014,cem,50,44.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_I,75,8,5976,cem,50,46.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,25,8,1025,cem,50,82.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,25,8,3014,cem,50,84.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,25,8,5976,cem,50,94.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,50,8,1025,cem,50,78.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,50,8,3014,cem,50,72.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,50,8,5976,cem,50,72.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,75,8,1025,cem,50,58.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,75,8,3014,cem,50,62.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_L,75,8,5976,cem,50,54.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,25,8,1025,cem,50,84.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,25,8,3014,cem,50,80.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,25,8,5976,cem,50,82.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,50,8,1025,cem,50,64.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,50,8,3014,cem,50,72.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,50,8,5976,cem,50,68.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,75,8,1025,cem,50,60.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,75,8,3014,cem,50,58.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_Z,75,8,5976,cem,50,42.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_plus,25,8,1025,cem,50,76.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_plus,25,8,3014,cem,50,82.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_plus,25,8,5976,cem,50,80.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_plus,50,8,1025,cem,50,60.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_plus,50,8,3014,cem,50,52.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_plus,50,8,5976,cem,50,60.0,vis-bs512,403,ground_truth
visreg_pusht_lambd4p5_bs512_lr1e-4_seed403_184424,pusht,pushobj_plus,75,8,1025,cem,50,46.0,vis-bs512,403,ground_truth
